Date,Economic Center,Fruit,Average Price (LKR/kg),Quantity Exposed (metric tons)
2024-02-04,Embilipitiya,Pineapple,76.54,4.6
2024-02-05,Dambulla,TJC mango,115.03,5.7
2024-02-05,Dambulla,Banana,68.53,21.6
2024-02-05,Dambulla,Pineapple,72.39,3.5
2024-02-05,Pettah,TJC mango,123.86,10.2
2024-02-05,Pettah,Banana,55.63,6.3
2024-02-05,Pettah,Pineapple,79.88,2.9
2024-02-05,Meegoda,TJC mango,131.88,12.1
2024-02-05,Meegoda,Banana,71.66,16.4
2024-02-05,Meegoda,Pineapple,77.77,3.8
2024-02-05,Narahenpita,TJC mango,115.55,9.3
2024-02-05,Narahenpita,Banana,61.83,18.9
2024-02-05,Narahenpita,Pineapple,82.42,2.4
2024-02-05,Embilipitiya,TJC mango,102.63,7.3
2024-02-05,Embilipitiya,Banana,44.48,16.8
2024-02-05,Embilipitiya,Pineapple,72.02,3.2
2024-02-06,Dambulla,TJC mango,133.61,4.9
2024-02-06,Dambulla,Banana,61.11,19.8
2024-02-06,Dambulla,Pineapple,89.28,5.0
2024-02-06,Pettah,TJC mango,110.86,10.2
2024-02-06,Pettah,Banana,70.05,20.5
2024-02-06,Pettah,Pineapple,79.5,4.0
2024-02-06,Meegoda,TJC mango,99.07,7.8
2024-02-06,Meegoda,Banana,61.27,28.3
2024-02-06,Meegoda,Pineapple,88.2,3.0
2024-02-06,Narahenpita,TJC mango,145.71,6.0
2024-02-06,Narahenpita,Banana,72.8,12.4
2024-02-06,Narahenpita,Pineapple,74.44,5.1
2024-02-06,Embilipitiya,TJC mango,130.5,7.3
2024-02-06,Embilipitiya,Banana,68.03,15.8
2024-02-06,Embilipitiya,Pineapple,84.69,5.2
2024-02-07,Dambulla,TJC mango,130.74,6.3
2024-02-07,Dambulla,Banana,72.35,22.8
2024-02-07,Dambulla,Pineapple,77.16,6.1
2024-02-07,Pettah,TJC mango,101.66,5.3
2024-02-07,Pettah,Banana,67.29,15.4
2024-02-07,Pettah,Pineapple,82.41,5.5
2024-02-07,Meegoda,TJC mango,111.36,7.5
2024-02-07,Meegoda,Banana,58.73,14.6
2024-02-07,Meegoda,Pineapple,77.04,3.8
2024-02-07,Narahenpita,TJC mango,92.91,7.6
2024-02-07,Narahenpita,Banana,55.13,21.9
2024-02-07,Narahenpita,Pineapple,80.06,2.3
2024-02-07,Embilipitiya,TJC mango,123.2,8.7
2024-02-07,Embilipitiya,Banana,72.72,12.4
2024-02-07,Embilipitiya,Pineapple,104.51,4.9
2024-02-08,Dambulla,TJC mango,143.6,8.2
2024-02-08,Dambulla,Banana,64.33,11.6
2024-02-08,Dambulla,Pineapple,71.86,4.1
2024-02-08,Pettah,TJC mango,96.85,6.5
2024-02-08,Pettah,Banana,50.78,22.5
2024-02-08,Pettah,Pineapple,93.79,4.0
2024-02-08,Meegoda,TJC mango,135.87,5.6
2024-02-08,Meegoda,Banana,55.56,21.9
2024-02-08,Meegoda,Pineapple,83.54,5.3
2024-02-08,Narahenpita,TJC mango,135.18,7.9
2024-02-08,Narahenpita,Banana,52.67,13.2
2024-02-08,Narahenpita,Pineapple,82.33,3.5
2024-02-08,Embilipitiya,TJC mango,125.75,7.1
2024-02-08,Embilipitiya,Banana,49.35,24.9
2024-02-08,Embilipitiya,Pineapple,92.4,2.6
2024-02-09,Dambulla,TJC mango,125.51,4.4
2024-02-09,Dambulla,Banana,57.31,26.0
2024-02-09,Dambulla,Pineapple,76.49,4.7
2024-02-09,Pettah,TJC mango,110.4,9.6
2024-02-09,Pettah,Banana,67.44,12.9
2024-02-09,Pettah,Pineapple,89.99,3.5
2024-02-09,Meegoda,TJC mango,117.83,6.3
2024-02-09,Meegoda,Banana,71.1,13.8
2024-02-09,Meegoda,Pineapple,87.67,4.0
2024-02-09,Narahenpita,TJC mango,136.39,7.5
2024-02-09,Narahenpita,Banana,53.74,9.2
2024-02-09,Narahenpita,Pineapple,72.65,5.1
2024-02-09,Embilipitiya,TJC mango,156.59,5.9
2024-02-09,Embilipitiya,Banana,65.72,17.2
2024-02-09,Embilipitiya,Pineapple,96.01,4.3
2024-02-10,Dambulla,TJC mango,133.86,10.6
2024-02-10,Dambulla,Banana,69.17,19.7
2024-02-10,Dambulla,Pineapple,76.54,5.5
2024-02-10,Pettah,TJC mango,119.71,6.9
2024-02-10,Pettah,Banana,40.84,25.7
2024-02-10,Pettah,Pineapple,84.16,5.8
2024-02-10,Meegoda,TJC mango,138.91,10.7
2024-02-10,Meegoda,Banana,62.07,16.0
2024-02-10,Meegoda,Pineapple,80.05,2.7
2024-02-10,Narahenpita,TJC mango,112.64,11.1
2024-02-10,Narahenpita,Banana,69.56,19.4
2024-02-10,Narahenpita,Pineapple,87.57,3.4
2024-02-10,Embilipitiya,TJC mango,129.32,6.8
2024-02-10,Embilipitiya,Banana,54.8,20.3
2024-02-10,Embilipitiya,Pineapple,77.6,3.7
2024-02-11,Dambulla,TJC mango,118.59,7.0
2024-02-11,Dambulla,Banana,58.62,12.3
2024-02-11,Dambulla,Pineapple,81.62,4.0
2024-02-11,Pettah,TJC mango,111.02,11.6
2024-02-11,Pettah,Banana,61.41,10.6
2024-02-11,Pettah,Pineapple,86.69,3.3
2024-02-11,Meegoda,TJC mango,135.5,10.0
2024-02-11,Meegoda,Banana,39.75,18.0
2024-02-11,Meegoda,Pineapple,90.73,4.5
2024-02-11,Narahenpita,TJC mango,103.65,7.7
2024-02-11,Narahenpita,Banana,76.47,21.3
2024-02-11,Narahenpita,Pineapple,72.79,2.5
2024-02-11,Embilipitiya,TJC mango,114.52,8.7
2024-02-11,Embilipitiya,Banana,51.32,20.4
2024-02-11,Embilipitiya,Pineapple,84.11,5.9
2024-02-12,Dambulla,TJC mango,149.48,4.9
2024-02-12,Dambulla,Banana,61.87,14.9
2024-02-12,Dambulla,Pineapple,81.82,5.2
2024-02-12,Pettah,TJC mango,90.77,8.3
2024-02-12,Pettah,Banana,58.55,19.2
2024-02-12,Pettah,Pineapple,75.93,3.5
2024-02-12,Meegoda,TJC mango,130.15,5.1
2024-02-12,Meegoda,Banana,68.22,10.8
2024-02-12,Meegoda,Pineapple,78.28,5.7
2024-02-12,Narahenpita,TJC mango,156.68,9.8
2024-02-12,Narahenpita,Banana,62.58,23.2
2024-02-12,Narahenpita,Pineapple,78.91,3.1
2024-02-12,Embilipitiya,TJC mango,,
2024-02-12,Embilipitiya,Banana,56.31,20.3
2024-02-12,Embilipitiya,Pineapple,91.15,4.7
2024-02-13,Dambulla,TJC mango,100.27,8.4
2024-02-13,Dambulla,Banana,58.1,25.6
2024-02-13,Dambulla,Pineapple,70.72,3.8
2024-02-13,Pettah,TJC mango,118.2,9.2
2024-02-13,Pettah,Banana,60.5,27.6
2024-02-13,Pettah,Pineapple,85.82,4.6
2024-02-13,Meegoda,TJC mango,119.58,9.0
2024-02-13,Meegoda,Banana,59.18,14.1
2024-02-13,Meegoda,Pineapple,82.27,4.1
2024-02-13,Narahenpita,TJC mango,106.4,8.5
2024-02-13,Narahenpita,Banana,60.74,23.5
2024-02-13,Narahenpita,Pineapple,84.51,4.4
2024-02-13,Embilipitiya,TJC mango,110.14,7.1
2024-02-13,Embilipitiya,Banana,74.29,9.5
2024-02-13,Embilipitiya,Pineapple,89.91,5.8
2024-02-14,Dambulla,TJC mango,112.02,10.6
2024-02-14,Dambulla,Banana,54.35,19.7
2024-02-14,Dambulla,Pineapple,80.35,2.6
2024-02-14,Pettah,TJC mango,113.76,7.0
2024-02-14,Pettah,Banana,65.54,13.6
2024-02-14,Pettah,Pineapple,74.1,3.7
2024-02-14,Meegoda,TJC mango,142.89,6.6
2024-02-14,Meegoda,Banana,53.11,17.3
2024-02-14,Meegoda,Pineapple,97.45,4.8
2024-02-14,Narahenpita,TJC mango,104.33,10.3
2024-02-14,Narahenpita,Banana,58.22,11.0
2024-02-14,Narahenpita,Pineapple,82.01,4.9
2024-02-14,Embilipitiya,TJC mango,139.84,6.4
2024-02-14,Embilipitiya,Banana,56.76,19.2
2024-02-14,Embilipitiya,Pineapple,73.87,4.9
2024-02-15,Dambulla,TJC mango,127.23,1.6
2024-02-15,Dambulla,Banana,62.75,19.5
2024-02-15,Dambulla,Pineapple,89.6,3.1
2024-02-15,Pettah,TJC mango,117.6,9.4
2024-02-15,Pettah,Banana,61.92,17.7
2024-02-15,Pettah,Pineapple,79.62,4.1
2024-02-15,Meegoda,TJC mango,120.89,6.1
2024-02-15,Meegoda,Banana,67.14,19.8
2024-02-15,Meegoda,Pineapple,72.29,3.0
2024-02-15,Narahenpita,TJC mango,131.34,8.6
2024-02-15,Narahenpita,Banana,67.85,14.7
2024-02-15,Narahenpita,Pineapple,98.21,3.4
2024-02-15,Embilipitiya,TJC mango,126.87,4.3
2024-02-15,Embilipitiya,Banana,56.96,19.4
2024-02-15,Embilipitiya,Pineapple,68.48,3.4
2024-02-16,Dambulla,TJC mango,144.3,6.1
2024-02-16,Dambulla,Banana,64.77,11.9
2024-02-16,Dambulla,Pineapple,90.99,3.3
2024-02-16,Pettah,TJC mango,142.07,11.2
2024-02-16,Pettah,Banana,57.88,11.5
2024-02-16,Pettah,Pineapple,90.02,4.9
2024-02-16,Meegoda,TJC mango,117.01,8.1
2024-02-16,Meegoda,Banana,47.22,8.7
2024-02-16,Meegoda,Pineapple,81.41,3.7
2024-02-16,Narahenpita,TJC mango,113.46,10.7
2024-02-16,Narahenpita,Banana,70.19,16.9
2024-02-16,Narahenpita,Pineapple,,
2024-02-16,Embilipitiya,TJC mango,105.49,8.7
2024-02-16,Embilipitiya,Banana,57.62,17.5
2024-02-16,Embilipitiya,Pineapple,74.29,3.2
2024-02-17,Dambulla,TJC mango,121.01,10.1
2024-02-17,Dambulla,Banana,75.87,23.3
2024-02-17,Dambulla,Pineapple,87.33,4.6
2024-02-17,Pettah,TJC mango,110.17,4.8
2024-02-17,Pettah,Banana,55.42,13.3
2024-02-17,Pettah,Pineapple,64.77,2.9
2024-02-17,Meegoda,TJC mango,134.23,12.0
2024-02-17,Meegoda,Banana,70.89,17.0
2024-02-17,Meegoda,Pineapple,80.03,4.4
2024-02-17,Narahenpita,TJC mango,100.73,10.2
2024-02-17,Narahenpita,Banana,,
2024-02-17,Narahenpita,Pineapple,,
2024-02-17,Embilipitiya,TJC mango,133.15,5.0
2024-02-17,Embilipitiya,Banana,65.86,20.9
2024-02-17,Embilipitiya,Pineapple,77.74,3.6
2024-02-18,Dambulla,TJC mango,148.47,6.3
2024-02-18,Dambulla,Banana,,
2024-02-18,Dambulla,Pineapple,68.08,4.6
2024-02-18,Pettah,TJC mango,128.27,8.0
2024-02-18,Pettah,Banana,53.06,18.7
2024-02-18,Pettah,Pineapple,95.45,3.2
2024-02-18,Meegoda,TJC mango,148.85,7.2
2024-02-18,Meegoda,Banana,59.62,18.3
2024-02-18,Meegoda,Pineapple,78.48,2.8
2024-02-18,Narahenpita,TJC mango,124.17,8.1
2024-02-18,Narahenpita,Banana,65.19,9.8
2024-02-18,Narahenpita,Pineapple,86.31,3.9
2024-02-18,Embilipitiya,TJC mango,95.22,7.6
2024-02-18,Embilipitiya,Banana,66.13,17.4
2024-02-18,Embilipitiya,Pineapple,82.63,4.2
2024-02-19,Dambulla,TJC mango,108.01,7.7
2024-02-19,Dambulla,Banana,71.81,22.1
2024-02-19,Dambulla,Pineapple,83.07,6.0
2024-02-19,Pettah,TJC mango,120.86,10.7
2024-02-19,Pettah,Banana,69.91,21.3
2024-02-19,Pettah,Pineapple,89.34,4.3
2024-02-19,Meegoda,TJC mango,130.04,9.4
2024-02-19,Meegoda,Banana,,
2024-02-19,Meegoda,Pineapple,67.38,3.9
2024-02-19,Narahenpita,TJC mango,132.92,7.9
2024-02-19,Narahenpita,Banana,67.42,14.7
2024-02-19,Narahenpita,Pineapple,72.96,3.5
2024-02-19,Embilipitiya,TJC mango,127.6,7.8
2024-02-19,Embilipitiya,Banana,64.79,14.8
2024-02-19,Embilipitiya,Pineapple,67.47,3.4
2024-02-20,Dambulla,TJC mango,130.52,8.8
2024-02-20,Dambulla,Banana,66.18,13.0
2024-02-20,Dambulla,Pineapple,76.14,3.1
2024-02-20,Pettah,TJC mango,87.43,7.2
2024-02-20,Pettah,Banana,58.38,12.4
2024-02-20,Pettah,Pineapple,83.15,2.2
2024-02-20,Meegoda,TJC mango,109.34,6.3
2024-02-20,Meegoda,Banana,67.09,14.3
2024-02-20,Meegoda,Pineapple,86.17,4.5
2024-02-20,Narahenpita,TJC mango,118.68,7.7
2024-02-20,Narahenpita,Banana,51.09,15.0
2024-02-20,Narahenpita,Pineapple,68.21,4.3
2024-02-20,Embilipitiya,TJC mango,119.99,6.3
2024-02-20,Embilipitiya,Banana,54.08,18.0
2024-02-20,Embilipitiya,Pineapple,98.18,3.2
2024-02-21,Dambulla,TJC mango,138.07,10.9
2024-02-21,Dambulla,Banana,57.93,13.4
2024-02-21,Dambulla,Pineapple,75.57,2.3
2024-02-21,Pettah,TJC mango,127.32,5.1
2024-02-21,Pettah,Banana,61.78,16.4
2024-02-21,Pettah,Pineapple,80.98,4.1
2024-02-21,Meegoda,TJC mango,109.33,9.4
2024-02-21,Meegoda,Banana,57.26,12.4
2024-02-21,Meegoda,Pineapple,78.85,3.6
2024-02-21,Narahenpita,TJC mango,116.49,7.2
2024-02-21,Narahenpita,Banana,58.03,15.1
2024-02-21,Narahenpita,Pineapple,85.34,1.6
2024-02-21,Embilipitiya,TJC mango,117.96,8.7
2024-02-21,Embilipitiya,Banana,62.9,12.6
2024-02-21,Embilipitiya,Pineapple,75.67,2.6
2024-02-22,Dambulla,TJC mango,113.6,6.4
2024-02-22,Dambulla,Banana,62.19,16.9
2024-02-22,Dambulla,Pineapple,75.24,3.3
2024-02-22,Pettah,TJC mango,100.16,11.1
2024-02-22,Pettah,Banana,59.61,25.6
2024-02-22,Pettah,Pineapple,60.37,3.7
2024-02-22,Meegoda,TJC mango,100.41,11.5
2024-02-22,Meegoda,Banana,54.02,21.0
2024-02-22,Meegoda,Pineapple,98.49,1.8
2024-02-22,Narahenpita,TJC mango,126.7,8.0
2024-02-22,Narahenpita,Banana,58.84,8.6
2024-02-22,Narahenpita,Pineapple,68.31,5.1
2024-02-22,Embilipitiya,TJC mango,117.52,7.5
2024-02-22,Embilipitiya,Banana,53.09,14.7
2024-02-22,Embilipitiya,Pineapple,82.26,3.8
2024-02-23,Dambulla,TJC mango,135.82,8.8
2024-02-23,Dambulla,Banana,81.97,1.6
2024-02-23,Dambulla,Pineapple,70.56,2.5
2024-02-23,Pettah,TJC mango,103.81,5.4
2024-02-23,Pettah,Banana,57.52,7.9
2024-02-23,Pettah,Pineapple,80.96,3.4
2024-02-23,Meegoda,TJC mango,130.25,6.9
2024-02-23,Meegoda,Banana,58.73,18.8
2024-02-23,Meegoda,Pineapple,80.7,4.9
2024-02-23,Narahenpita,TJC mango,132.18,6.4
2024-02-23,Narahenpita,Banana,70.27,24.9
2024-02-23,Narahenpita,Pineapple,103.04,4.1
2024-02-23,Embilipitiya,TJC mango,122.36,7.2
2024-02-23,Embilipitiya,Banana,60.35,21.2
2024-02-23,Embilipitiya,Pineapple,83.53,5.1
2024-02-24,Dambulla,TJC mango,124.47,10.3
2024-02-24,Dambulla,Banana,63.03,13.5
2024-02-24,Dambulla,Pineapple,52.13,3.7
2024-02-24,Pettah,TJC mango,124.23,3.9
2024-02-24,Pettah,Banana,47.88,14.3
2024-02-24,Pettah,Pineapple,88.08,4.1
2024-02-24,Meegoda,TJC mango,137.79,9.6
2024-02-24,Meegoda,Banana,52.29,19.7
2024-02-24,Meegoda,Pineapple,84.31,2.6
2024-02-24,Narahenpita,TJC mango,141.26,5.1
2024-02-24,Narahenpita,Banana,58.53,25.5
2024-02-24,Narahenpita,Pineapple,68.22,4.1
2024-02-24,Embilipitiya,TJC mango,98.45,8.2
2024-02-24,Embilipitiya,Banana,57.15,14.8
2024-02-24,Embilipitiya,Pineapple,,
2024-02-25,Dambulla,TJC mango,133.4,6.8
2024-02-25,Dambulla,Banana,67.44,8.9
2024-02-25,Dambulla,Pineapple,70.13,3.6
2024-02-25,Pettah,TJC mango,112.11,8.1
2024-02-25,Pettah,Banana,58.98,19.8
2024-02-25,Pettah,Pineapple,92.61,5.1
2024-02-25,Meegoda,TJC mango,,
2024-02-25,Meegoda,Banana,63.05,22.3
2024-02-25,Meegoda,Pineapple,85.43,4.7
2024-02-25,Narahenpita,TJC mango,128.75,6.7
2024-02-25,Narahenpita,Banana,59.49,20.8
2024-02-25,Narahenpita,Pineapple,82.71,2.5
2024-02-25,Embilipitiya,TJC mango,123.28,8.0
2024-02-25,Embilipitiya,Banana,52.48,21.7
2024-02-25,Embilipitiya,Pineapple,84.68,2.7
2024-02-26,Dambulla,TJC mango,105.48,5.7
2024-02-26,Dambulla,Banana,43.06,12.5
2024-02-26,Dambulla,Pineapple,,
2024-02-26,Pettah,TJC mango,95.67,6.3
2024-02-26,Pettah,Banana,63.34,16.5
2024-02-26,Pettah,Pineapple,82.28,4.6
2024-02-26,Meegoda,TJC mango,129.08,7.5
2024-02-26,Meegoda,Banana,66.78,16.3
2024-02-26,Meegoda,Pineapple,72.91,4.3
2024-02-26,Narahenpita,TJC mango,137.13,5.6
2024-02-26,Narahenpita,Banana,62.97,18.6
2024-02-26,Narahenpita,Pineapple,79.27,2.7
2024-02-26,Embilipitiya,TJC mango,135.69,6.6
2024-02-26,Embilipitiya,Banana,55.27,19.8
2024-02-26,Embilipitiya,Pineapple,104.02,4.9
2024-02-27,Dambulla,TJC mango,128.06,10.0
2024-02-27,Dambulla,Banana,64.02,21.3
2024-02-27,Dambulla,Pineapple,91.76,5.1
2024-02-27,Pettah,TJC mango,121.19,6.4
2024-02-27,Pettah,Banana,42.48,20.6
2024-02-27,Pettah,Pineapple,75.02,3.6
2024-02-27,Meegoda,TJC mango,131.39,8.0
2024-02-27,Meegoda,Banana,63.7,19.3
2024-02-27,Meegoda,Pineapple,72.04,4.9
2024-02-27,Narahenpita,TJC mango,109.62,5.1
2024-02-27,Narahenpita,Banana,52.39,25.5
2024-02-27,Narahenpita,Pineapple,77.89,2.4
2024-02-27,Embilipitiya,TJC mango,151.26,7.6
2024-02-27,Embilipitiya,Banana,69.75,18.0
2024-02-27,Embilipitiya,Pineapple,,
2024-02-28,Dambulla,TJC mango,,
2024-02-28,Dambulla,Banana,58.94,15.4
2024-02-28,Dambulla,Pineapple,84.72,3.9
2024-02-28,Pettah,TJC mango,,
2024-02-28,Pettah,Banana,68.18,18.9
2024-02-28,Pettah,Pineapple,76.02,5.0
2024-02-28,Meegoda,TJC mango,118.13,7.4
2024-02-28,Meegoda,Banana,61.99,27.3
2024-02-28,Meegoda,Pineapple,69.82,4.2
2024-02-28,Narahenpita,TJC mango,124.74,7.0
2024-02-28,Narahenpita,Banana,51.19,18.6
2024-02-28,Narahenpita,Pineapple,77.38,3.8
2024-02-28,Embilipitiya,TJC mango,104.96,8.6
2024-02-28,Embilipitiya,Banana,50.75,15.2
2024-02-28,Embilipitiya,Pineapple,78.25,5.3
2024-02-29,Dambulla,TJC mango,143.76,7.0
2024-02-29,Dambulla,Banana,50.44,21.1
2024-02-29,Dambulla,Pineapple,55.59,2.2
2024-02-29,Pettah,TJC mango,109.49,5.1
2024-02-29,Pettah,Banana,48.5,22.3
2024-02-29,Pettah,Pineapple,64.22,4.8
2024-02-29,Meegoda,TJC mango,121.06,5.9
2024-02-29,Meegoda,Banana,52.02,12.3
2024-02-29,Meegoda,Pineapple,73.33,1.6
2024-02-29,Narahenpita,TJC mango,109.71,7.6
2024-02-29,Narahenpita,Banana,66.3,23.8
2024-02-29,Narahenpita,Pineapple,74.28,4.2
2024-02-29,Embilipitiya,TJC mango,112.26,7.9
2024-02-29,Embilipitiya,Banana,56.7,10.6
2024-02-29,Embilipitiya,Pineapple,78.86,3.1
2024-03-01,Dambulla,TJC mango,107.3,6.7
2024-03-01,Dambulla,Banana,55.45,25.0
2024-03-01,Dambulla,Pineapple,73.04,4.6
2024-03-01,Pettah,TJC mango,109.92,9.3
2024-03-01,Pettah,Banana,,
2024-03-01,Pettah,Pineapple,83.33,4.0
2024-03-01,Meegoda,TJC mango,144.31,6.4
2024-03-01,Meegoda,Banana,51.84,10.0
2024-03-01,Meegoda,Pineapple,79.07,5.0
2024-03-01,Narahenpita,TJC mango,113.32,9.5
2024-03-01,Narahenpita,Banana,52.19,11.5
2024-03-01,Narahenpita,Pineapple,84.68,3.9
2024-03-01,Embilipitiya,TJC mango,116.96,7.7
2024-03-01,Embilipitiya,Banana,56.15,15.6
2024-03-01,Embilipitiya,Pineapple,75.72,3.5
2024-03-02,Dambulla,TJC mango,132.89,7.0
2024-03-02,Dambulla,Banana,53.52,18.8
2024-03-02,Dambulla,Pineapple,88.62,2.5
2024-03-02,Pettah,TJC mango,114.36,4.3
2024-03-02,Pettah,Banana,,
2024-03-02,Pettah,Pineapple,71.77,3.9
2024-03-02,Meegoda,TJC mango,122.4,7.6
2024-03-02,Meegoda,Banana,59.08,30.5
2024-03-02,Meegoda,Pineapple,84.57,2.1
2024-03-02,Narahenpita,TJC mango,110.05,9.9
2024-03-02,Narahenpita,Banana,58.33,13.4
2024-03-02,Narahenpita,Pineapple,78.41,5.5
2024-03-02,Embilipitiya,TJC mango,145.84,6.4
2024-03-02,Embilipitiya,Banana,60.5,14.9
2024-03-02,Embilipitiya,Pineapple,78.8,2.3
2024-03-03,Dambulla,TJC mango,,
2024-03-03,Dambulla,Banana,60.8,15.2
2024-03-03,Dambulla,Pineapple,84.57,5.2
2024-03-03,Pettah,TJC mango,115.48,7.1
2024-03-03,Pettah,Banana,56.43,24.9
2024-03-03,Pettah,Pineapple,76.17,5.3
2024-03-03,Meegoda,TJC mango,112.49,11.2
2024-03-03,Meegoda,Banana,59.01,5.6
2024-03-03,Meegoda,Pineapple,91.26,5.8
2024-03-03,Narahenpita,TJC mango,96.88,7.9
2024-03-03,Narahenpita,Banana,62.62,20.7
2024-03-03,Narahenpita,Pineapple,73.13,4.7
2024-03-03,Embilipitiya,TJC mango,143.26,7.4
2024-03-03,Embilipitiya,Banana,61.83,19.1
2024-03-03,Embilipitiya,Pineapple,59.97,3.6
2024-03-04,Dambulla,TJC mango,98.71,8.7
2024-03-04,Dambulla,Banana,54.5,20.6
2024-03-04,Dambulla,Pineapple,79.91,3.1
2024-03-04,Pettah,TJC mango,156.62,9.6
2024-03-04,Pettah,Banana,57.81,12.4
2024-03-04,Pettah,Pineapple,80.57,3.7
2024-03-04,Meegoda,TJC mango,125.24,9.1
2024-03-04,Meegoda,Banana,63.57,20.7
2024-03-04,Meegoda,Pineapple,80.86,3.2
2024-03-04,Narahenpita,TJC mango,135.22,7.8
2024-03-04,Narahenpita,Banana,,
2024-03-04,Narahenpita,Pineapple,91.81,5.7
2024-03-04,Embilipitiya,TJC mango,142.9,7.8
2024-03-04,Embilipitiya,Banana,69.14,16.7
2024-03-04,Embilipitiya,Pineapple,69.98,2.4
2024-03-05,Dambulla,TJC mango,117.14,6.9
2024-03-05,Dambulla,Banana,62.5,21.7
2024-03-05,Dambulla,Pineapple,75.26,4.4
2024-03-05,Pettah,TJC mango,128.42,5.4
2024-03-05,Pettah,Banana,59.22,18.0
2024-03-05,Pettah,Pineapple,101.17,2.0
2024-03-05,Meegoda,TJC mango,144.59,10.8
2024-03-05,Meegoda,Banana,60.23,16.1
2024-03-05,Meegoda,Pineapple,100.42,5.5
2024-03-05,Narahenpita,TJC mango,97.78,8.7
2024-03-05,Narahenpita,Banana,57.06,19.1
2024-03-05,Narahenpita,Pineapple,88.7,2.0
2024-03-05,Embilipitiya,TJC mango,169.16,8.3
2024-03-05,Embilipitiya,Banana,51.11,21.2
2024-03-05,Embilipitiya,Pineapple,94.39,4.7
2024-03-06,Dambulla,TJC mango,119.64,9.5
2024-03-06,Dambulla,Banana,63.26,19.9
2024-03-06,Dambulla,Pineapple,92.2,5.3
2024-03-06,Pettah,TJC mango,104.78,8.3
2024-03-06,Pettah,Banana,66.22,21.5
2024-03-06,Pettah,Pineapple,82.29,3.3
2024-03-06,Meegoda,TJC mango,132.11,9.5
2024-03-06,Meegoda,Banana,65.66,18.3
2024-03-06,Meegoda,Pineapple,73.61,3.5
2024-03-06,Narahenpita,TJC mango,122.45,9.9
2024-03-06,Narahenpita,Banana,59.52,25.3
2024-03-06,Narahenpita,Pineapple,82.79,4.9
2024-03-06,Embilipitiya,TJC mango,140.67,4.7
2024-03-06,Embilipitiya,Banana,71.51,13.6
2024-03-06,Embilipitiya,Pineapple,98.22,3.3
2024-03-07,Dambulla,TJC mango,127.41,8.6
2024-03-07,Dambulla,Banana,65.5,13.9
2024-03-07,Dambulla,Pineapple,79.9,3.8
2024-03-07,Pettah,TJC mango,118.64,12.4
2024-03-07,Pettah,Banana,69.44,16.8
2024-03-07,Pettah,Pineapple,60.61,3.6
2024-03-07,Meegoda,TJC mango,,
2024-03-07,Meegoda,Banana,41.07,15.3
2024-03-07,Meegoda,Pineapple,79.75,4.6
2024-03-07,Narahenpita,TJC mango,141.49,10.6
2024-03-07,Narahenpita,Banana,,
2024-03-07,Narahenpita,Pineapple,82.77,3.8
2024-03-07,Embilipitiya,TJC mango,140.65,8.7
2024-03-07,Embilipitiya,Banana,73.22,24.1
2024-03-07,Embilipitiya,Pineapple,94.87,3.3
2024-03-08,Dambulla,TJC mango,140.56,7.5
2024-03-08,Dambulla,Banana,71.25,15.4
2024-03-08,Dambulla,Pineapple,85.56,5.9
2024-03-08,Pettah,TJC mango,,
2024-03-08,Pettah,Banana,59.25,16.3
2024-03-08,Pettah,Pineapple,87.62,4.9
2024-03-08,Meegoda,TJC mango,,
2024-03-08,Meegoda,Banana,68.67,9.5
2024-03-08,Meegoda,Pineapple,86.7,5.1
2024-03-08,Narahenpita,TJC mango,145.51,6.0
2024-03-08,Narahenpita,Banana,59.17,12.6
2024-03-08,Narahenpita,Pineapple,75.26,2.6
2024-03-08,Embilipitiya,TJC mango,87.0,10.4
2024-03-08,Embilipitiya,Banana,53.23,17.5
2024-03-08,Embilipitiya,Pineapple,86.36,4.8
2024-03-09,Dambulla,TJC mango,127.63,9.1
2024-03-09,Dambulla,Banana,57.57,17.2
2024-03-09,Dambulla,Pineapple,80.13,4.1
2024-03-09,Pettah,TJC mango,130.36,10.0
2024-03-09,Pettah,Banana,70.52,17.1
2024-03-09,Pettah,Pineapple,80.42,5.8
2024-03-09,Meegoda,TJC mango,145.54,8.1
2024-03-09,Meegoda,Banana,69.39,28.1
2024-03-09,Meegoda,Pineapple,87.05,5.0
2024-03-09,Narahenpita,TJC mango,130.15,10.6
2024-03-09,Narahenpita,Banana,49.63,7.8
2024-03-09,Narahenpita,Pineapple,86.13,3.7
2024-03-09,Embilipitiya,TJC mango,129.16,12.0
2024-03-09,Embilipitiya,Banana,67.37,18.9
2024-03-09,Embilipitiya,Pineapple,58.33,3.1
2024-03-10,Dambulla,TJC mango,116.74,8.0
2024-03-10,Dambulla,Banana,56.38,15.1
2024-03-10,Dambulla,Pineapple,86.35,4.3
2024-03-10,Pettah,TJC mango,127.42,10.8
2024-03-10,Pettah,Banana,64.12,12.5
2024-03-10,Pettah,Pineapple,73.78,3.8
2024-03-10,Meegoda,TJC mango,126.32,8.3
2024-03-10,Meegoda,Banana,51.66,21.8
2024-03-10,Meegoda,Pineapple,92.48,3.9
2024-03-10,Narahenpita,TJC mango,118.24,5.4
2024-03-10,Narahenpita,Banana,63.17,21.0
2024-03-10,Narahenpita,Pineapple,70.88,2.7
2024-03-10,Embilipitiya,TJC mango,91.8,7.8
2024-03-10,Embilipitiya,Banana,64.8,16.2
2024-03-10,Embilipitiya,Pineapple,87.33,5.8
