Date,Economic Center,Fruit,Average Price (LKR/kg),Quantity Exposed (metric tons)
2/5/2022,Dambulla,Banana,52.56,22.5
2/5/2022,Dambulla,Pineapple,82.41,5
2/5/2022,Pettah,TJC mango,118.48,10.4
2/5/2022,Pettah,Banana,65.54,15.9
2/5/2022,Pettah,Pineapple,94.84,4.9
2/5/2022,Meegoda,TJC mango,134.56,8.5
2/5/2022,Meegoda,Banana,52.81,17.8
2/5/2022,Meegoda,Pineapple,81.46,3.8
2/5/2022,Narahenpita,TJC mango,110.99,6.3
2/5/2022,Narahenpita,Banana,54.15,20
2/5/2022,Narahenpita,Pineapple,85.17,4
2/5/2022,Embilipitiya,TJC mango,110.71,6
2/5/2022,Embilipitiya,Banana,46.21,25.3
2/5/2022,Embilipitiya,Pineapple,79.99,4.6
2/6/2022,Dambulla,TJC mango,108.8,10.6
2/6/2022,Dambulla,Banana,63.45,26.7
2/6/2022,Dambulla,Pineapple,79.78,2.9
2/6/2022,Pettah,TJC mango,115.23,9
2/6/2022,Pettah,Banana,59.39,13.1
2/6/2022,Pettah,Pineapple,81.93,2.3
2/6/2022,Meegoda,TJC mango,91,6.6
2/6/2022,Meegoda,Banana,54.96,17.7
2/6/2022,Meegoda,Pineapple,62.44,5.2
2/6/2022,Narahenpita,TJC mango,,
2/6/2022,Narahenpita,Banana,50.64,11.6
2/6/2022,Narahenpita,Pineapple,74.67,4.1
2/6/2022,Embilipitiya,TJC mango,94.27,8.5
2/6/2022,Embilipitiya,Banana,49.42,6.2
2/6/2022,Embilipitiya,Pineapple,85.89,4.7
2/7/2022,Dambulla,TJC mango,123.7,7.2
2/7/2022,Dambulla,Banana,59.51,24.7
2/7/2022,Dambulla,Pineapple,79.18,4.3
2/7/2022,Pettah,TJC mango,132.62,6.8
2/7/2022,Pettah,Banana,65.2,11.2
2/7/2022,Pettah,Pineapple,81.46,3.4
2/7/2022,Meegoda,TJC mango,128.41,8.6
2/7/2022,Meegoda,Banana,52.3,16.9
2/7/2022,Meegoda,Pineapple,78.69,4.8
2/7/2022,Narahenpita,TJC mango,112.66,9.7
2/7/2022,Narahenpita,Banana,45.69,12.5
2/7/2022,Narahenpita,Pineapple,80.16,3.7
2/7/2022,Embilipitiya,TJC mango,111.47,6.4
2/7/2022,Embilipitiya,Banana,62.94,10.9
2/7/2022,Embilipitiya,Pineapple,84.65,4.2
2/8/2022,Dambulla,TJC mango,116.85,10
2/8/2022,Dambulla,Banana,61.91,13.1
2/8/2022,Dambulla,Pineapple,99.44,4.6
2/8/2022,Pettah,TJC mango,127,10.2
2/8/2022,Pettah,Banana,62.02,9.3
2/8/2022,Pettah,Pineapple,57.23,2.7
2/8/2022,Meegoda,TJC mango,106.51,8.1
2/8/2022,Meegoda,Banana,64.44,10.2
2/8/2022,Meegoda,Pineapple,71.75,5.9
2/8/2022,Narahenpita,TJC mango,114.01,5.2
2/8/2022,Narahenpita,Banana,54.31,24.2
2/8/2022,Narahenpita,Pineapple,70.07,2.5
2/8/2022,Embilipitiya,TJC mango,141.54,5.8
2/8/2022,Embilipitiya,Banana,50.64,14.9
2/8/2022,Embilipitiya,Pineapple,75.78,6.5
2/9/2022,Dambulla,TJC mango,121.36,8.9
2/9/2022,Dambulla,Banana,61.59,23.1
2/9/2022,Dambulla,Pineapple,88.2,3.5
2/9/2022,Pettah,TJC mango,138.9,7.1
2/9/2022,Pettah,Banana,49.65,18.4
2/9/2022,Pettah,Pineapple,85.47,2.8
2/9/2022,Meegoda,TJC mango,162.7,12.7
2/9/2022,Meegoda,Banana,39.12,16.4
2/9/2022,Meegoda,Pineapple,76.6,2.7
2/9/2022,Narahenpita,TJC mango,117.91,5.9
2/9/2022,Narahenpita,Banana,77.34,15.6
2/9/2022,Narahenpita,Pineapple,93.67,5.4
2/9/2022,Embilipitiya,TJC mango,84.69,8.9
2/9/2022,Embilipitiya,Banana,58.58,15.3
2/9/2022,Embilipitiya,Pineapple,70.54,4.3
2/10/2022,Dambulla,TJC mango,113.33,8.6
2/10/2022,Dambulla,Banana,70.29,18.3
2/10/2022,Dambulla,Pineapple,72.33,3.6
2/10/2022,Pettah,TJC mango,113.58,6.8
2/10/2022,Pettah,Banana,59.67,16.8
2/10/2022,Pettah,Pineapple,88.07,3.3
2/10/2022,Meegoda,TJC mango,112,8.1
2/10/2022,Meegoda,Banana,68.47,15.3
2/10/2022,Meegoda,Pineapple,83.34,4.8
2/10/2022,Narahenpita,TJC mango,116.02,8.4
2/10/2022,Narahenpita,Banana,66.04,12.3
2/10/2022,Narahenpita,Pineapple,80.95,3.5
2/10/2022,Embilipitiya,TJC mango,105.48,7.5
2/10/2022,Embilipitiya,Banana,62.45,24.4
2/10/2022,Embilipitiya,Pineapple,68.62,4.9
2/11/2022,Dambulla,TJC mango,155.42,6.3
2/11/2022,Dambulla,Banana,51.23,11.5
2/11/2022,Dambulla,Pineapple,71.91,4
2/11/2022,Pettah,TJC mango,107.72,4.3
2/11/2022,Pettah,Banana,50.96,16.5
2/11/2022,Pettah,Pineapple,68.81,3.1
2/11/2022,Meegoda,TJC mango,132.73,12.3
2/11/2022,Meegoda,Banana,64.69,16.4
2/11/2022,Meegoda,Pineapple,75.8,4.7
2/11/2022,Narahenpita,TJC mango,101.72,6.3
2/11/2022,Narahenpita,Banana,57.1,19.8
2/11/2022,Narahenpita,Pineapple,83.07,2.3
2/11/2022,Embilipitiya,TJC mango,118.55,10.4
2/11/2022,Embilipitiya,Banana,64.59,19.2
2/11/2022,Embilipitiya,Pineapple,87.39,3.8
2/12/2022,Dambulla,TJC mango,124.53,8
2/12/2022,Dambulla,Banana,69.42,17.2
2/12/2022,Dambulla,Pineapple,72.32,3.5
2/12/2022,Pettah,TJC mango,155.12,8.1
2/12/2022,Pettah,Banana,65.4,12.5
2/12/2022,Pettah,Pineapple,,
2/12/2022,Meegoda,TJC mango,119.76,9.2
2/12/2022,Meegoda,Banana,54.66,20.7
2/12/2022,Meegoda,Pineapple,71.04,3.7
2/12/2022,Narahenpita,TJC mango,107.74,6.8
2/12/2022,Narahenpita,Banana,70.69,16.4
2/12/2022,Narahenpita,Pineapple,88.86,3.7
2/12/2022,Embilipitiya,TJC mango,126.12,6.2
2/12/2022,Embilipitiya,Banana,51.01,10.8
2/12/2022,Embilipitiya,Pineapple,74.26,3.2
2/13/2022,Dambulla,TJC mango,108.24,12.7
2/13/2022,Dambulla,Banana,71.26,8.6
2/13/2022,Dambulla,Pineapple,85.23,2.7
2/13/2022,Pettah,TJC mango,136.89,9.1
2/13/2022,Pettah,Banana,78.31,18.9
2/13/2022,Pettah,Pineapple,80.76,4.5
2/13/2022,Meegoda,TJC mango,118.97,8.6
2/13/2022,Meegoda,Banana,53.58,20.8
2/13/2022,Meegoda,Pineapple,78.06,4.9
2/13/2022,Narahenpita,TJC mango,119.21,8.7
2/13/2022,Narahenpita,Banana,66.48,10.2
2/13/2022,Narahenpita,Pineapple,71.47,3.9
2/13/2022,Embilipitiya,TJC mango,137.3,8.4
2/13/2022,Embilipitiya,Banana,49.13,19.4
2/13/2022,Embilipitiya,Pineapple,98.45,3.9
2/14/2022,Dambulla,TJC mango,131.8,9.4
2/14/2022,Dambulla,Banana,61.72,16
2/14/2022,Dambulla,Pineapple,74.87,3.8
2/14/2022,Pettah,TJC mango,148.03,6.8
2/14/2022,Pettah,Banana,70.24,17.3
2/14/2022,Pettah,Pineapple,83.88,4
2/14/2022,Meegoda,TJC mango,135.1,11.3
2/14/2022,Meegoda,Banana,53.97,20.4
2/14/2022,Meegoda,Pineapple,60.94,3.7
2/14/2022,Narahenpita,TJC mango,128.95,4.7
2/14/2022,Narahenpita,Banana,64.29,28.7
2/14/2022,Narahenpita,Pineapple,71.27,3.4
2/14/2022,Embilipitiya,TJC mango,119.41,8.6
2/14/2022,Embilipitiya,Banana,65.44,7.4
2/14/2022,Embilipitiya,Pineapple,70.22,4
2/15/2022,Dambulla,TJC mango,127.23,7.7
2/15/2022,Dambulla,Banana,60.6,7.4
2/15/2022,Dambulla,Pineapple,79.99,4.2
2/15/2022,Pettah,TJC mango,123.16,5.1
2/15/2022,Pettah,Banana,59.77,18.3
2/15/2022,Pettah,Pineapple,53.26,3
2/15/2022,Meegoda,TJC mango,130.11,3.3
2/15/2022,Meegoda,Banana,65.4,21
2/15/2022,Meegoda,Pineapple,85.65,3.8
2/15/2022,Narahenpita,TJC mango,115.26,7.1
2/15/2022,Narahenpita,Banana,50.7,20.2
2/15/2022,Narahenpita,Pineapple,75.76,5
2/15/2022,Embilipitiya,TJC mango,141.71,7.8
2/15/2022,Embilipitiya,Banana,75.09,19.5
2/15/2022,Embilipitiya,Pineapple,78.05,3.9
2/16/2022,Dambulla,TJC mango,127.63,7.4
2/16/2022,Dambulla,Banana,61.51,22.8
2/16/2022,Dambulla,Pineapple,85.37,4.2
2/16/2022,Pettah,TJC mango,118.98,3.1
2/16/2022,Pettah,Banana,54.88,16.7
2/16/2022,Pettah,Pineapple,95.1,4.3
2/16/2022,Meegoda,TJC mango,129.66,10.6
2/16/2022,Meegoda,Banana,54.58,19.1
2/16/2022,Meegoda,Pineapple,59.91,4.8
2/16/2022,Narahenpita,TJC mango,143.69,7
2/16/2022,Narahenpita,Banana,63.81,21.4
2/16/2022,Narahenpita,Pineapple,76.33,2.4
2/16/2022,Embilipitiya,TJC mango,118.15,6.2
2/16/2022,Embilipitiya,Banana,65.87,27.3
2/16/2022,Embilipitiya,Pineapple,76.52,5.4
2/17/2022,Dambulla,TJC mango,111.72,6.4
2/17/2022,Dambulla,Banana,69.3,12.4
2/17/2022,Dambulla,Pineapple,91.9,5.9
2/17/2022,Pettah,TJC mango,125.41,5.4
2/17/2022,Pettah,Banana,52.9,15.6
2/17/2022,Pettah,Pineapple,90.78,2.1
2/17/2022,Meegoda,TJC mango,125.21,7
2/17/2022,Meegoda,Banana,70.15,17.9
2/17/2022,Meegoda,Pineapple,76.58,5.3
2/17/2022,Narahenpita,TJC mango,114.69,5.6
2/17/2022,Narahenpita,Banana,73.71,20.5
2/17/2022,Narahenpita,Pineapple,78.99,3.2
2/17/2022,Embilipitiya,TJC mango,120.44,2.9
2/17/2022,Embilipitiya,Banana,63.34,18.7
2/17/2022,Embilipitiya,Pineapple,71.44,5.5
2/18/2022,Dambulla,TJC mango,119.75,5.1
2/18/2022,Dambulla,Banana,60.41,15.7
2/18/2022,Dambulla,Pineapple,81.67,5.3
2/18/2022,Pettah,TJC mango,110.53,8.5
2/18/2022,Pettah,Banana,62.28,14.6
2/18/2022,Pettah,Pineapple,84.77,2.3
2/18/2022,Meegoda,TJC mango,,
2/18/2022,Meegoda,Banana,68.28,13.3
2/18/2022,Meegoda,Pineapple,70.05,3.4
2/18/2022,Narahenpita,TJC mango,135.47,7
2/18/2022,Narahenpita,Banana,61.26,26.2
2/18/2022,Narahenpita,Pineapple,62.9,4
2/18/2022,Embilipitiya,TJC mango,85.77,6.2
2/18/2022,Embilipitiya,Banana,49.8,14.1
2/18/2022,Embilipitiya,Pineapple,90.13,4.3
2/19/2022,Dambulla,TJC mango,105.18,5.1
2/19/2022,Dambulla,Banana,58.07,19.7
2/19/2022,Dambulla,Pineapple,104.05,3.8
2/19/2022,Pettah,TJC mango,108.71,12.3
2/19/2022,Pettah,Banana,69.91,25
2/19/2022,Pettah,Pineapple,88.82,4.3
2/19/2022,Meegoda,TJC mango,123.27,5
2/19/2022,Meegoda,Banana,50.17,18.9
2/19/2022,Meegoda,Pineapple,82.22,4.5
2/19/2022,Narahenpita,TJC mango,131.93,7.1
2/19/2022,Narahenpita,Banana,61.43,14.8
2/19/2022,Narahenpita,Pineapple,57.34,4.5
2/19/2022,Embilipitiya,TJC mango,114.58,8.3
2/19/2022,Embilipitiya,Banana,63.52,17.3
2/19/2022,Embilipitiya,Pineapple,79.49,4.4
2/20/2022,Dambulla,TJC mango,,
2/20/2022,Dambulla,Banana,56.26,25.5
2/20/2022,Dambulla,Pineapple,91.01,4.3
2/20/2022,Pettah,TJC mango,107.44,8
2/20/2022,Pettah,Banana,71.14,17.2
2/20/2022,Pettah,Pineapple,,
2/20/2022,Meegoda,TJC mango,120.02,5.2
2/20/2022,Meegoda,Banana,61.66,19.7
2/20/2022,Meegoda,Pineapple,81.67,5.7
2/20/2022,Narahenpita,TJC mango,133.29,10.2
2/20/2022,Narahenpita,Banana,60.1,17
2/20/2022,Narahenpita,Pineapple,94.34,3.7
2/20/2022,Embilipitiya,TJC mango,102.87,8.2
2/20/2022,Embilipitiya,Banana,75.93,18.9
2/20/2022,Embilipitiya,Pineapple,62.57,4.1
2/21/2022,Dambulla,TJC mango,145.85,9.1
2/21/2022,Dambulla,Banana,71.79,21.7
2/21/2022,Dambulla,Pineapple,92.07,3
2/21/2022,Pettah,TJC mango,132.8,8.1
2/21/2022,Pettah,Banana,60.7,21
2/21/2022,Pettah,Pineapple,65.08,4.7
2/21/2022,Meegoda,TJC mango,113.1,8.7
2/21/2022,Meegoda,Banana,55.34,16.4
2/21/2022,Meegoda,Pineapple,81.59,4.5
2/21/2022,Narahenpita,TJC mango,110.01,7.5
2/21/2022,Narahenpita,Banana,75.5,20
2/21/2022,Narahenpita,Pineapple,76.11,4.1
2/21/2022,Embilipitiya,TJC mango,118.9,5.5
2/21/2022,Embilipitiya,Banana,74.92,26.4
2/21/2022,Embilipitiya,Pineapple,74.31,3.4
2/22/2022,Dambulla,TJC mango,132.65,9
2/22/2022,Dambulla,Banana,62.97,18.4
2/22/2022,Dambulla,Pineapple,97.67,3.7
2/22/2022,Pettah,TJC mango,104.81,6
2/22/2022,Pettah,Banana,71.59,21.1
2/22/2022,Pettah,Pineapple,80.12,4.1
2/22/2022,Meegoda,TJC mango,121.26,9.4
2/22/2022,Meegoda,Banana,65.89,26.4
2/22/2022,Meegoda,Pineapple,81.7,4.5
2/22/2022,Narahenpita,TJC mango,116.1,9.1
2/22/2022,Narahenpita,Banana,64.95,14.8
2/22/2022,Narahenpita,Pineapple,92.86,2.2
2/22/2022,Embilipitiya,TJC mango,113.47,8.7
2/22/2022,Embilipitiya,Banana,67.15,13.1
2/22/2022,Embilipitiya,Pineapple,82.27,3.3
2/23/2022,Dambulla,TJC mango,115.72,8.7
2/23/2022,Dambulla,Banana,47.26,16.5
2/23/2022,Dambulla,Pineapple,54.31,3.1
2/23/2022,Pettah,TJC mango,137.65,8.2
2/23/2022,Pettah,Banana,75.97,13.1
2/23/2022,Pettah,Pineapple,105.01,6
2/23/2022,Meegoda,TJC mango,129.06,9.7
2/23/2022,Meegoda,Banana,56.13,20
2/23/2022,Meegoda,Pineapple,87.79,3.4
2/23/2022,Narahenpita,TJC mango,116.74,8.7
2/23/2022,Narahenpita,Banana,55.79,10.8
2/23/2022,Narahenpita,Pineapple,75.03,5.1
2/23/2022,Embilipitiya,TJC mango,149.7,9.4
2/23/2022,Embilipitiya,Banana,62.41,11.3
2/23/2022,Embilipitiya,Pineapple,92.16,3.9
2/24/2022,Dambulla,TJC mango,119.63,9
2/24/2022,Dambulla,Banana,62.73,14.8
2/24/2022,Dambulla,Pineapple,77.69,2.5
2/24/2022,Pettah,TJC mango,115.73,8.6
2/24/2022,Pettah,Banana,66.51,15.3
2/24/2022,Pettah,Pineapple,94.55,3.4
2/24/2022,Meegoda,TJC mango,112.2,12.5
2/24/2022,Meegoda,Banana,57.13,14.4
2/24/2022,Meegoda,Pineapple,94.68,5.3
2/24/2022,Narahenpita,TJC mango,117.42,6.9
2/24/2022,Narahenpita,Banana,55.91,19.4
2/24/2022,Narahenpita,Pineapple,72.85,5.4
2/24/2022,Embilipitiya,TJC mango,122.2,8.5
2/24/2022,Embilipitiya,Banana,43.08,20.8
2/24/2022,Embilipitiya,Pineapple,78.91,4.1
2/25/2022,Dambulla,TJC mango,106.22,6.4
2/25/2022,Dambulla,Banana,65.02,20.7
2/25/2022,Dambulla,Pineapple,78.03,4.3
2/25/2022,Pettah,TJC mango,104.31,8.4
2/25/2022,Pettah,Banana,57.5,18.3
2/25/2022,Pettah,Pineapple,86.05,4.4
2/25/2022,Meegoda,TJC mango,103.27,8.3
2/25/2022,Meegoda,Banana,55.77,23.8
2/25/2022,Meegoda,Pineapple,71.65,3.7
2/25/2022,Narahenpita,TJC mango,112.72,5.9
2/25/2022,Narahenpita,Banana,61.32,12.7
2/25/2022,Narahenpita,Pineapple,82.72,3.9
2/25/2022,Embilipitiya,TJC mango,121.59,9
2/25/2022,Embilipitiya,Banana,65,12
2/25/2022,Embilipitiya,Pineapple,87.75,3.6
2/26/2022,Dambulla,TJC mango,129.97,7.8
2/26/2022,Dambulla,Banana,42.45,12.7
2/26/2022,Dambulla,Pineapple,70.7,3.4
2/26/2022,Pettah,TJC mango,99.44,7.6
2/26/2022,Pettah,Banana,58.28,18.6
2/26/2022,Pettah,Pineapple,99.12,5.3
2/26/2022,Meegoda,TJC mango,119.94,6.8
2/26/2022,Meegoda,Banana,60.74,23.3
2/26/2022,Meegoda,Pineapple,93.02,4.9
2/26/2022,Narahenpita,TJC mango,,
2/26/2022,Narahenpita,Banana,60.23,13.4
2/26/2022,Narahenpita,Pineapple,94.44,3.2
2/26/2022,Embilipitiya,TJC mango,127.11,11.3
2/26/2022,Embilipitiya,Banana,57.99,20.9
2/26/2022,Embilipitiya,Pineapple,87.49,3.4
2/27/2022,Dambulla,TJC mango,134.34,8.7
2/27/2022,Dambulla,Banana,50.33,20.3
2/27/2022,Dambulla,Pineapple,69.49,3.4
2/27/2022,Pettah,TJC mango,148.56,7.9
2/27/2022,Pettah,Banana,51.45,16.8
2/27/2022,Pettah,Pineapple,101.58,4.7
2/27/2022,Meegoda,TJC mango,145.62,8.6
2/27/2022,Meegoda,Banana,63.46,23.5
2/27/2022,Meegoda,Pineapple,91.51,5.9
2/27/2022,Narahenpita,TJC mango,107.65,7.5
2/27/2022,Narahenpita,Banana,64.39,12.8
2/27/2022,Narahenpita,Pineapple,77.61,2.7
2/27/2022,Embilipitiya,TJC mango,147.25,7
2/27/2022,Embilipitiya,Banana,59.61,19.6
2/27/2022,Embilipitiya,Pineapple,70.73,2.2
2/28/2022,Dambulla,TJC mango,108.14,6.9
2/28/2022,Dambulla,Banana,59.69,9.8
2/28/2022,Dambulla,Pineapple,80.11,5.6
2/28/2022,Pettah,TJC mango,,
2/28/2022,Pettah,Banana,68.62,17.7
2/28/2022,Pettah,Pineapple,88.45,2.2
2/28/2022,Meegoda,TJC mango,121.3,8.2
2/28/2022,Meegoda,Banana,73.28,16.2
2/28/2022,Meegoda,Pineapple,79.69,4.2
2/28/2022,Narahenpita,TJC mango,124.19,6.2
2/28/2022,Narahenpita,Banana,56.23,19.3
2/28/2022,Narahenpita,Pineapple,83.47,4.6
2/28/2022,Embilipitiya,TJC mango,130.51,8.6
2/28/2022,Embilipitiya,Banana,44.34,13.8
2/28/2022,Embilipitiya,Pineapple,84.58,5.1
3/1/2022,Dambulla,TJC mango,120.32,2.9
3/1/2022,Dambulla,Banana,53.19,14.1
3/1/2022,Dambulla,Pineapple,83.05,6.6
3/1/2022,Pettah,TJC mango,114.06,10.6
3/1/2022,Pettah,Banana,54.47,19
3/1/2022,Pettah,Pineapple,70.64,5.4
3/1/2022,Meegoda,TJC mango,133.1,10.6
3/1/2022,Meegoda,Banana,62.38,10.8
3/1/2022,Meegoda,Pineapple,78.53,2.7
3/1/2022,Narahenpita,TJC mango,117.02,6.6
3/1/2022,Narahenpita,Banana,42.85,15.6
3/1/2022,Narahenpita,Pineapple,85.62,3.9
3/1/2022,Embilipitiya,TJC mango,113.79,7.9
3/1/2022,Embilipitiya,Banana,66.9,23.5
3/1/2022,Embilipitiya,Pineapple,88.31,4.6
3/2/2022,Dambulla,TJC mango,124.39,6.6
3/2/2022,Dambulla,Banana,67.83,17.5
3/2/2022,Dambulla,Pineapple,80.51,2.4
3/2/2022,Pettah,TJC mango,107.41,8.6
3/2/2022,Pettah,Banana,72.33,20
3/2/2022,Pettah,Pineapple,78.86,5.7
3/2/2022,Meegoda,TJC mango,124.73,11.9
3/2/2022,Meegoda,Banana,67.24,24.3
3/2/2022,Meegoda,Pineapple,66.57,2.2
3/2/2022,Narahenpita,TJC mango,112.35,6.6
3/2/2022,Narahenpita,Banana,64.32,21.5
3/2/2022,Narahenpita,Pineapple,86.38,4.1
3/2/2022,Embilipitiya,TJC mango,95.65,7.4
3/2/2022,Embilipitiya,Banana,63.75,23.7
3/2/2022,Embilipitiya,Pineapple,63.82,4.4
3/3/2022,Dambulla,TJC mango,128.83,6
3/3/2022,Dambulla,Banana,64.03,25.2
3/3/2022,Dambulla,Pineapple,91.61,6.2
3/3/2022,Pettah,TJC mango,103.16,10.8
3/3/2022,Pettah,Banana,60.52,15
3/3/2022,Pettah,Pineapple,92.29,4.2
3/3/2022,Meegoda,TJC mango,124.89,7.4
3/3/2022,Meegoda,Banana,61.12,17.2
3/3/2022,Meegoda,Pineapple,81.22,4.1
3/3/2022,Narahenpita,TJC mango,124.37,5.7
3/3/2022,Narahenpita,Banana,,
3/3/2022,Narahenpita,Pineapple,86.52,2.9
3/3/2022,Embilipitiya,TJC mango,118.69,7.4
3/3/2022,Embilipitiya,Banana,54.67,12.2
3/3/2022,Embilipitiya,Pineapple,98.82,4
3/4/2022,Dambulla,TJC mango,130.87,6.2
3/4/2022,Dambulla,Banana,61.33,32.8
3/4/2022,Dambulla,Pineapple,76.04,3.1
3/4/2022,Pettah,TJC mango,118,8.4
3/4/2022,Pettah,Banana,72.75,26.1
3/4/2022,Pettah,Pineapple,84.89,3.9
3/4/2022,Meegoda,TJC mango,117.15,5.3
3/4/2022,Meegoda,Banana,49.17,21.8
3/4/2022,Meegoda,Pineapple,73.12,5.2
3/4/2022,Narahenpita,TJC mango,97,9
3/4/2022,Narahenpita,Banana,54.27,22.1
3/4/2022,Narahenpita,Pineapple,72.97,4.1
3/4/2022,Embilipitiya,TJC mango,94.6,6.8
3/4/2022,Embilipitiya,Banana,45.49,10.8
3/4/2022,Embilipitiya,Pineapple,97.61,5.3
3/5/2022,Dambulla,TJC mango,157.02,7.7
3/5/2022,Dambulla,Banana,65.92,15.4
3/5/2022,Dambulla,Pineapple,85.21,3.5
3/5/2022,Pettah,TJC mango,151.93,5.7
3/5/2022,Pettah,Banana,74.95,20.9
3/5/2022,Pettah,Pineapple,85.58,2.8
3/5/2022,Meegoda,TJC mango,129.31,6.9
3/5/2022,Meegoda,Banana,38.14,16.1
3/5/2022,Meegoda,Pineapple,70.96,3.1
3/5/2022,Narahenpita,TJC mango,107.62,8.6
3/5/2022,Narahenpita,Banana,58.47,21.5
3/5/2022,Narahenpita,Pineapple,74.96,4.2
3/5/2022,Embilipitiya,TJC mango,130.23,8.3
3/5/2022,Embilipitiya,Banana,63.24,27.3
3/5/2022,Embilipitiya,Pineapple,103.95,5
3/6/2022,Dambulla,TJC mango,127.8,9.8
3/6/2022,Dambulla,Banana,47.48,8.2
3/6/2022,Dambulla,Pineapple,95.64,3.2
3/6/2022,Pettah,TJC mango,120.54,8.1
3/6/2022,Pettah,Banana,52.17,19.3
3/6/2022,Pettah,Pineapple,85.06,2.1
3/6/2022,Meegoda,TJC mango,125.08,6.7
3/6/2022,Meegoda,Banana,51.95,29.3
3/6/2022,Meegoda,Pineapple,84.2,4.2
3/6/2022,Narahenpita,TJC mango,130.81,5.3
3/6/2022,Narahenpita,Banana,57.91,21.7
3/6/2022,Narahenpita,Pineapple,82.67,3.6
3/6/2022,Embilipitiya,TJC mango,111.16,7.5
3/6/2022,Embilipitiya,Banana,52.53,13.9
3/6/2022,Embilipitiya,Pineapple,88.99,3.9
3/7/2022,Dambulla,TJC mango,131.12,4.7
3/7/2022,Dambulla,Banana,63.43,18.9
3/7/2022,Dambulla,Pineapple,78.18,3.4
3/7/2022,Pettah,TJC mango,113.22,7.2
3/7/2022,Pettah,Banana,55.96,20
3/7/2022,Pettah,Pineapple,79.24,3.8
3/7/2022,Meegoda,TJC mango,145.51,10.8
3/7/2022,Meegoda,Banana,46.46,22.3
3/7/2022,Meegoda,Pineapple,105.69,4.3
3/7/2022,Narahenpita,TJC mango,123.2,10.6
3/7/2022,Narahenpita,Banana,52.93,15.1
3/7/2022,Narahenpita,Pineapple,68.85,5.2
3/7/2022,Embilipitiya,TJC mango,96.97,11.7
3/7/2022,Embilipitiya,Banana,65.37,28
3/7/2022,Embilipitiya,Pineapple,92.85,3.9
3/8/2022,Dambulla,TJC mango,73.72,6.3
3/8/2022,Dambulla,Banana,45.82,18.7
3/8/2022,Dambulla,Pineapple,77.05,3.3
3/8/2022,Pettah,TJC mango,121.78,7.7
3/8/2022,Pettah,Banana,55.02,19.4
3/8/2022,Pettah,Pineapple,85.25,5.7
3/8/2022,Meegoda,TJC mango,112.82,9.3
3/8/2022,Meegoda,Banana,46.8,20.7
3/8/2022,Meegoda,Pineapple,87.38,3.6
3/8/2022,Narahenpita,TJC mango,119.77,12
3/8/2022,Narahenpita,Banana,65.83,27.4
3/8/2022,Narahenpita,Pineapple,67.26,4
3/8/2022,Embilipitiya,TJC mango,130.86,9.4
3/8/2022,Embilipitiya,Banana,59.43,17.8
3/8/2022,Embilipitiya,Pineapple,82.8,2.6
3/9/2022,Dambulla,TJC mango,113.62,7.5
3/9/2022,Dambulla,Banana,40.32,22.7
3/9/2022,Dambulla,Pineapple,82.16,3.7
3/9/2022,Pettah,TJC mango,116.25,9.7
3/9/2022,Pettah,Banana,48.05,22.9
3/9/2022,Pettah,Pineapple,78.84,3.7
3/9/2022,Meegoda,TJC mango,152.21,9.9
3/9/2022,Meegoda,Banana,59.67,18.1
3/9/2022,Meegoda,Pineapple,,
3/9/2022,Narahenpita,TJC mango,147.18,6.5
3/9/2022,Narahenpita,Banana,61.39,21.3
3/9/2022,Narahenpita,Pineapple,75.15,5.1
3/9/2022,Embilipitiya,TJC mango,127.98,9.5
3/9/2022,Embilipitiya,Banana,55.08,21.2
3/9/2022,Embilipitiya,Pineapple,70.22,3.5
3/10/2022,Dambulla,TJC mango,128.93,7
3/10/2022,Dambulla,Banana,80.31,23.6
3/10/2022,Dambulla,Pineapple,86.88,4.9
3/10/2022,Pettah,TJC mango,130.27,7.6
3/10/2022,Pettah,Banana,59.04,4.9
3/10/2022,Pettah,Pineapple,80.68,3.3
3/10/2022,Meegoda,TJC mango,105.81,11
3/10/2022,Meegoda,Banana,64.85,17.6
3/10/2022,Meegoda,Pineapple,93.56,3.3
3/10/2022,Narahenpita,TJC mango,118.24,11.8
3/10/2022,Narahenpita,Banana,45.12,16.6
3/10/2022,Narahenpita,Pineapple,85.62,6.1
3/10/2022,Embilipitiya,TJC mango,138.46,9.5
3/10/2022,Embilipitiya,Banana,57.75,18.9
3/10/2022,Embilipitiya,Pineapple,69.12,5.2
3/11/2022,Dambulla,TJC mango,129.59,10.6
3/11/2022,Dambulla,Banana,67.09,13
3/11/2022,Dambulla,Pineapple,68.54,6.8
3/11/2022,Pettah,TJC mango,119.12,5.7
3/11/2022,Pettah,Banana,64.44,11.8
3/11/2022,Pettah,Pineapple,97.12,2.1
3/11/2022,Meegoda,TJC mango,153.13,9.4
3/11/2022,Meegoda,Banana,63.5,23.1
3/11/2022,Meegoda,Pineapple,71.19,3.4
3/11/2022,Narahenpita,TJC mango,113.71,9.7
3/11/2022,Narahenpita,Banana,52.85,20.2
3/11/2022,Narahenpita,Pineapple,98.59,5.4
3/11/2022,Embilipitiya,TJC mango,102.03,11.1
3/11/2022,Embilipitiya,Banana,49.18,21.9
3/11/2022,Embilipitiya,Pineapple,106.5,4.6
3/12/2022,Dambulla,TJC mango,145.46,6.9
3/12/2022,Dambulla,Banana,56.05,17.4
3/12/2022,Dambulla,Pineapple,84.54,3.9
3/12/2022,Pettah,TJC mango,118.37,8.1
